,id,experiences_offered,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,latitude,longitude,is_location_exact,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month,AMN_24-hour check-in,AMN_air conditioning,AMN_breakfast,AMN_buzzer/wireless intercom,AMN_cable tv,AMN_carbon monoxide detector,AMN_cat(s),AMN_dog(s),AMN_doorman,AMN_dryer,AMN_elevator in building,AMN_essentials,AMN_family/kid friendly,AMN_fire extinguisher,AMN_first aid kit,AMN_free parking on premises,AMN_gym,AMN_hair dryer,AMN_hangers,AMN_heating,AMN_hot tub,AMN_indoor fireplace,AMN_internet,AMN_iron,AMN_kitchen,AMN_laptop friendly workspace,AMN_lock on bedroom door,AMN_other pet(s),AMN_pets allowed,AMN_pets live on this property,AMN_pool,AMN_safety card,AMN_shampoo,AMN_smoke detector,AMN_smoking allowed,AMN_suitable for events,AMN_translation missing: en.hosting_amenity_49,AMN_translation missing: en.hosting_amenity_50,AMN_tv,AMN_washer,AMN_wheelchair accessible,AMN_wireless internet,BED=Airbed,BED=Couch,BED=Futon,BED=Pull-out Sofa,BED=Real Bed,POPTY=Apartment,POPTY=Bed & Breakfast,POPTY=Bungalow,POPTY=Cabin,POPTY=Camper/RV,POPTY=Chalet,POPTY=Condominium,POPTY=Dorm,POPTY=Earth House,POPTY=House,POPTY=Loft,POPTY=Other,POPTY=Tent,POPTY=Townhouse,POPTY=Treehouse,POPTY=Villa,POPTY=Yurt
219,5464591,none,2015-02-25,100%,100%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,,35.5751039775,-82.5968621183,t,3,6,2.0,3.0,3.0,,$300.00,"$1,500.00","$4,000.00",$350.00,$65.00,4,$0.00,1,1125,20,44,68,322,49,2015-03-22,2016-04-11,95.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,3,f,f,3.68,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
220,12468460,none,2012-11-15,100%,100%,f,1,1,"['email', 'phone', 'facebook']",f,,35.5698369377,-82.5938967494,t,3,2,1.0,1.0,1.0,,$60.00,,,,$30.00,1,$0.00,2,1125,23,42,72,162,0,,,,,,,,,,f,f,3,f,f,,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,7276342,none,2015-02-09,100%,100%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.5861259466,-82.6130946465,t,3,3,1.0,1.0,1.0,,$75.00,$600.00,"$2,000.00",,$5.00,3,$10.00,1,29,16,37,67,340,77,2015-07-12,2016-04-06,88.0,9.0,9.0,10.0,10.0,9.0,9.0,f,t,1,f,f,8.05,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,6271061,none,2011-06-18,,,f,1,1,"['email', 'phone', 'facebook', 'reviews']",f,,35.5730973845,-82.5997018076,t,3,4,2.0,3.0,4.0,,$70.00,$500.00,"$1,800.00",,,1,$0.00,21,31,0,0,0,0,0,,,,,,,,,,f,f,3,f,f,,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
223,10476149,none,2015-01-24,,,f,2,2,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.5969939998,-82.5881701139,t,3,4,1.0,1.0,1.0,,$150.00,,,,,1,$0.00,2,1125,0,26,56,227,1,2016-01-18,2016-01-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,1,f,f,0.31,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,2014453,none,2013-05-21,96%,99%,t,2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,,35.5935657586,-82.5899325795,t,3,2,1.0,1.0,1.0,450.0,$105.00,$680.00,"$2,300.00",$100.00,$10.00,0,$0.00,2,1125,5,12,27,242,234,2013-12-26,2016-04-14,99.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,2,f,f,8.26,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,817865,none,2012-12-01,100%,84%,t,5,5,"['email', 'phone', 'reviews', 'jumio', 'kba']",t,,35.6171390798,-82.5883572549,f,3,6,1.0,2.0,3.0,,$160.00,$900.00,"$3,500.00",,$70.00,2,$0.00,2,1125,12,28,38,288,21,2013-06-24,2016-03-23,96.0,10.0,9.0,10.0,10.0,8.0,10.0,f,f,3,f,f,0.61,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
226,5152307,none,2015-01-24,,,f,2,2,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.5790113198,-82.5921514419,t,3,3,1.0,1.0,2.0,,$135.00,$750.00,"$2,500.00",$100.00,$40.00,1,$0.00,2,1125,0,0,21,180,7,2015-03-01,2015-08-11,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,t,1,f,f,0.5,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,9884274,none,2013-08-06,100%,94%,t,2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,,35.5707396436,-82.5712038545,f,2,1,1.0,1.0,1.0,,$37.00,$225.00,,,,1,$0.00,2,1125,29,53,83,358,15,2015-12-29,2016-04-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,1,f,f,3.85,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
228,1497710,none,2012-05-08,100%,100%,t,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.5714484331,-82.5750181184,t,2,2,2.5,1.0,1.0,,$85.00,,,$100.00,$25.00,1,$0.00,1,4,2,2,2,27,60,2013-08-12,2016-04-17,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,3,f,f,1.83,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
229,3089882,none,2013-03-23,100%,92%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,,35.5741964521,-82.6260370344,t,2,2,1.0,1.0,1.0,,$55.00,$375.00,"$1,350.00",,$25.00,2,$15.00,1,1125,27,57,87,362,77,2014-05-27,2016-04-15,95.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,2,f,f,3.31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
230,6765734,none,2011-06-26,100%,68%,f,6,6,"['email', 'phone', 'facebook', 'reviews']",f,,35.5781196603,-82.5948020226,t,1,5,2.5,1.0,5.0,,$24.00,,,,,1,$24.00,1,1125,24,54,84,359,25,2015-07-19,2016-04-06,93.0,10.0,10.0,10.0,9.0,10.0,10.0,f,f,1,f,f,2.68,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
231,6765832,none,2011-06-26,100%,68%,f,6,6,"['email', 'phone', 'facebook', 'reviews']",f,,35.5777466619,-82.5962696163,t,2,2,2.5,1.0,1.0,,$72.00,,,,,1,$12.00,1,1125,29,59,89,364,5,2015-06-13,2015-08-29,100.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,1,f,f,0.47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
232,4145255,none,2014-09-18,,,t,1,1,"['email', 'phone', 'reviews', 'jumio']",t,,35.5767006271,-82.5704563227,t,2,2,1.0,1.0,1.0,,$69.00,,,,,1,$0.00,2,1125,0,0,0,0,65,2014-09-28,2015-10-25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,1,f,f,3.4,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
233,3575037,none,2014-07-12,100%,72%,f,2,2,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,,35.5758160536,-82.5718749196,t,2,2,1.0,1.0,1.0,,$50.00,,,,,1,$25.00,1,1125,15,45,75,350,11,2015-09-14,2016-04-17,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,1,f,f,1.47,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
234,1004031,none,2013-03-18,100%,88%,f,1,1,"['email', 'phone', 'reviews', 'jumio']",t,,35.5748484635,-82.5799816193,t,2,4,1.0,1.0,2.0,,$95.00,$600.00,"$2,200.00",$300.00,$40.00,2,$15.00,3,120,1,13,31,226,62,2013-04-29,2015-10-30,94.0,9.0,9.0,10.0,10.0,9.0,9.0,f,f,2,f,f,1.7,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
235,12021529,none,2016-03-24,100%,75%,f,1,1,"['email', 'phone']",f,,35.5799537492,-82.6082663,t,3,4,1.0,2.0,2.0,,$175.00,,,,,1,$0.00,1,1125,23,52,82,357,0,,,,,,,,,,f,f,1,f,f,,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,7839268,none,2014-02-26,90%,100%,t,1,1,"['email', 'phone', 'facebook', 'reviews']",f,,35.5761000382,-82.5898102542,t,3,6,2.0,2.0,3.0,,$150.00,$900.00,"$3,000.00",$150.00,$60.00,6,$25.00,3,1125,11,30,45,281,18,2015-08-24,2016-04-17,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,2.2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
237,7850593,none,2012-02-29,100%,100%,f,2,2,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,,35.5745898675,-82.6241376452,f,2,2,1.0,1.0,1.0,,$39.00,,,$95.00,$15.00,1,$5.00,2,31,21,48,78,353,48,2015-08-22,2016-04-18,95.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,2,f,f,5.83,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
238,6805663,none,2013-08-24,100%,100%,t,2,2,"['email', 'phone', 'reviews', 'kba']",t,,35.5674409706,-82.6186990166,f,2,2,1.0,1.0,1.0,,$72.00,,,,,1,$0.00,1,4,26,51,81,81,28,2015-06-29,2016-04-10,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,2,f,f,2.79,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
239,6813187,none,2015-06-03,,,f,1,1,"['email', 'phone', 'facebook', 'reviews']",f,,35.5699422672,-82.5895401729,t,3,4,1.0,2.0,2.0,,$80.00,$450.00,,,,1,$0.00,1,1125,0,0,0,0,1,2015-07-12,2015-07-12,100.0,10.0,8.0,10.0,10.0,10.0,10.0,f,t,1,f,f,0.1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
240,4304361,none,2011-05-28,80%,100%,f,4,4,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,,35.5864530126,-82.5030855331,t,2,2,1.0,1.0,1.0,,$70.00,$300.00,$950.00,$100.00,,1,$0.00,2,1125,0,20,50,325,7,2014-10-13,2016-04-17,94.0,9.0,10.0,10.0,10.0,9.0,10.0,f,f,3,f,f,0.38,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
241,8310318,none,2011-10-14,67%,,f,2,2,"['email', 'phone', 'facebook', 'linkedin', 'reviews']",f,,35.5973394724,-82.5086885337,t,2,2,1.0,1.0,1.0,,$65.00,$350.00,"$1,100.00",$150.00,$50.00,2,$50.00,3,1125,0,30,60,146,2,2015-10-20,2015-10-26,100.0,8.0,10.0,10.0,10.0,10.0,10.0,f,f,3,f,f,0.32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,634319,none,2011-09-24,100%,100%,f,1,1,"['email', 'phone', 'linkedin', 'reviews']",f,,35.6283945903,-82.4798875432,t,3,4,1.5,2.0,2.0,,$170.00,"$1,020.00",,$155.00,,4,$23.00,3,90,11,41,71,346,25,2012-10-24,2015-12-30,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,3,t,t,0.59,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,12190310,none,2016-04-02,50%,,f,1,1,['email'],f,,35.6269089327,-82.4554802361,t,2,2,1.0,1.0,1.0,,$45.00,,,,,1,$0.00,1,2,13,16,16,16,0,,,,,,,,,,f,f,1,f,f,,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
244,4279383,none,2014-10-06,,,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,,35.5910754807,-82.4494708555,t,2,1,1.0,1.0,1.0,,$59.00,$400.00,,,,1,$0.00,1,3,0,0,0,0,2,2014-10-27,2014-11-09,90.0,9.0,10.0,10.0,10.0,9.0,8.0,f,f,2,f,f,0.11,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
245,8842798,none,2015-10-11,50%,100%,f,1,1,"['email', 'phone', 'reviews']",f,,35.5862811613,-82.464561966,t,2,2,1.0,1.0,1.0,,$69.00,$325.00,"$1,100.00",,,1,$0.00,1,1125,0,5,35,310,5,2015-10-18,2015-12-13,84.0,9.0,8.0,10.0,10.0,9.0,8.0,f,f,1,f,f,0.79,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,624166,none,2012-07-29,100%,100%,t,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",t,,35.6192774687,-82.4559527076,t,3,4,1.0,1.0,2.0,,$79.00,$444.00,,,$40.00,2,$15.00,2,1125,10,25,50,317,118,2012-09-02,2016-03-09,93.0,9.0,10.0,10.0,10.0,9.0,9.0,f,f,3,f,f,2.66,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,11195394,none,2015-07-04,100%,100%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,,35.6336377041,-82.4617506649,f,3,2,1.0,1.0,1.0,,$92.00,,,$100.00,$40.00,2,$20.00,1,1125,23,53,83,358,9,2016-02-15,2016-04-11,98.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,3,f,f,3.97,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,6829875,none,2015-06-14,100%,92%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,,35.587750362,-82.4907380012,t,2,2,1.0,1.0,1.0,,$85.00,$595.00,,,,1,$0.00,2,1125,18,37,67,340,22,2015-07-04,2016-04-17,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,1,f,f,2.24,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
249,4311472,none,2014-10-10,100%,100%,t,1,1,"['email', 'phone', 'reviews']",f,,35.5888837377,-82.517401354,t,2,2,1.0,1.0,1.0,,$75.00,$428.00,"$1,775.00",,,1,$0.00,1,1125,25,40,70,340,51,2015-02-15,2016-04-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,1,f,f,3.55,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
250,4304358,none,2011-05-28,80%,100%,f,4,4,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,,35.5873404726,-82.503006662,t,2,1,1.0,1.0,1.0,,$60.00,$275.00,$800.00,$100.00,,1,$0.00,2,1125,28,58,88,363,5,2015-01-21,2015-08-09,90.0,10.0,9.0,9.0,10.0,10.0,10.0,f,f,3,f,f,0.33,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
251,11180243,none,2011-07-25,100%,,f,2,2,"['email', 'phone', 'reviews']",f,,35.5891138522,-82.5346645408,t,2,1,2.0,1.0,1.0,,$75.00,,,,,1,$0.00,2,1125,30,60,90,365,0,,,,,,,,,,f,f,1,f,f,,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
252,4587394,none,2014-06-03,100%,100%,t,2,2,"['email', 'phone', 'reviews', 'jumio']",t,,35.5871152592,-82.4926608991,t,3,2,1.0,1.0,1.0,,$130.00,$750.00,"$3,000.00",$450.00,$50.00,2,$30.00,2,1125,0,7,23,257,91,2014-12-20,2016-04-11,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,3,f,f,5.58,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
253,5929486,none,2015-04-07,100%,100%,t,1,1,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,,35.5805196119,-82.5301302953,t,3,2,1.0,1.0,1.0,,$150.00,$800.00,"$2,000.00",,$10.00,0,$0.00,1,60,8,19,32,305,39,2015-09-08,2016-04-16,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,5.11,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,6227094,none,2015-04-30,100%,100%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,,35.5781909153,-82.477126284,f,3,4,1.0,2.0,3.0,,$119.00,$799.00,"$2,199.00",$150.00,$75.00,1,$0.00,2,31,10,18,27,264,29,2015-05-19,2016-04-17,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,3,f,f,2.55,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
255,1312301,none,2013-06-26,100%,100%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,,35.5824744898,-82.4998674243,t,3,2,1.0,1.0,1.0,,$70.00,$450.00,"$1,450.00",$100.00,$50.00,1,$0.00,3,1125,9,39,69,337,33,2013-07-08,2016-04-19,94.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,2,f,f,0.97,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,3454237,none,2013-05-28,70%,100%,f,1,1,"['email', 'phone', 'reviews']",f,,35.5900572716,-82.5041373044,t,3,4,1.0,2.0,2.0,,$120.00,$600.00,,,$50.00,1,$0.00,2,1125,13,36,59,329,60,2014-07-07,2016-04-09,94.0,9.0,10.0,10.0,10.0,9.0,9.0,f,f,1,f,f,2.75,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
257,8523449,none,2015-09-22,100%,100%,t,3,3,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,,35.5863774719,-82.4927460212,t,3,2,1.0,1.0,1.0,,$99.00,$500.00,"$1,600.00",,$30.00,0,$0.00,1,1125,0,3,33,308,9,2015-10-18,2016-03-21,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f,t,1,f,f,1.45,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258,12220617,none,2015-03-24,100%,99%,t,7,7,"['email', 'phone', 'google', 'reviews', 'jumio']",t,,35.585047458,-82.4745121973,t,3,2,1.0,0.0,1.0,,$30.00,,,,,2,$15.00,14,1125,0,8,24,135,0,,,,,,,,,,f,f,1,f,f,,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,554648,none,2012-06-18,,,f,1,1,"['email', 'phone', 'facebook', 'linkedin']",f,,35.5863256546,-82.5371472356,t,3,4,1.0,2.0,2.0,,$150.00,"$1,000.00","$2,000.00",,$125.00,1,$0.00,2,180,1,2,2,187,0,,,,,,,,,,f,f,3,f,f,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
260,674894,none,2011-05-22,100%,82%,f,5,5,"['email', 'phone', 'reviews', 'kba']",t,,35.6227213119,-82.502854201,t,2,2,1.0,1.0,1.0,,$50.00,$295.00,$895.00,,$10.00,2,$0.00,2,1125,21,49,79,354,71,2013-04-28,2016-04-05,90.0,10.0,9.0,10.0,9.0,9.0,9.0,f,f,2,f,f,1.95,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
